emp_no,first_name,last_name,to_date
231280,Weidon,Verhoeff,9999-01-01
231294,Sven,Brender,9999-01-01
231307,Thanasis,Claffy,2001-02-25
231308,Lijie,Boudaillier,9999-01-01
231315,Subir,Farrar,1986-03-29
231315,Subir,Farrar,9999-01-01
231316,Zhilian,Soloway,9999-01-01
231333,Kinh,Stroustrup,9999-01-01
231338,Ennio,Straney,2000-11-06
231339,Bogdan,Skrikant,9999-01-01
231341,Kazuhide,Keirsey,1997-10-24
231344,Ohad,Kalafatis,2001-12-05
231344,Ohad,Kalafatis,9999-01-01
231347,Kiam,Thimonier,9999-01-01
231367,Shawna,Lubachevsky,1995-08-15
231372,Khatoun,Koblick,2000-04-26
231372,Khatoun,Koblick,9999-01-01
231375,Jungsoon,Kushnir,9999-01-01
231391,Nevio,Atchley,1999-07-04
231396,Yoshinari,Cannata,2000-03-14
231401,Fumino,Biran,9999-01-01
231409,Maya,Thorensen,9999-01-01
231410,Persi,Sidou,9999-01-01
231411,Prasadram,Perfilyeva,9999-01-01
231414,Qingxiang,Camarinopoulos,1994-06-04
231422,Saeed,Keohane,1997-07-13
231424,Dayanand,Fortenbacher,9999-01-01
231425,Danai,DuCasse,9999-01-01
231430,Quingbo,Kusakabe,9999-01-01
231431,Anestis,Merle,9999-01-01
231431,Anestis,Merle,1993-04-12
231436,Hironobu,Nannarelli,9999-01-01
231440,Mariangiola,Lores,9999-01-01
231456,Tsvetan,Sooriamurthi,1992-07-03
231461,Aiichiro,Sidje,1996-09-14
231469,Juyoung,Denos,9999-01-01
231471,Saeko,Chinin,9999-01-01
231477,Larisa,Krohm,9999-01-01
231478,Sumant,Suppi,1991-01-23
231486,Yefim,Cmelik,9999-01-01
231490,Etsuo,Clouatre,9999-01-01
231499,Inderjeet,Perly,9999-01-01
231515,Boutros,Collette,1994-05-09
231520,Junichi,Angel,9999-01-01
231521,Kiam,Koshino,9999-01-01
231536,Jouni,Wrigley,9999-01-01
231553,Oksana,Simkin,9999-01-01
231554,Xiaoshan,Hennings,9999-01-01
231557,Janche,Griswold,9999-01-01
231563,Khosrow,Rijckaert,9999-01-01
231564,Vasilii,Nanard,9999-01-01
231566,Lillian,Brickell,9999-01-01
231570,Dietrich,Vecchi,9999-01-01
231571,Lena,Broomell,9999-01-01
231583,Szabolcs,Laventhal,9999-01-01
231586,Teunis,Standera,9999-01-01
231602,Leaf,Azumi,9999-01-01
231610,Shakhar,Mattern,1995-10-04
231611,Moni,Muhlberg,9999-01-01
231635,Billie,Kalafatis,9999-01-01
231635,Billie,Kalafatis,1998-07-19
231649,Woody,Hebert,9999-01-01
231654,Rasiah,Vidal,2002-01-20
231665,Gita,Cullers,9999-01-01
231672,Hironobu,Erdi,9999-01-01
231683,Gil,Diderrich,2001-11-24
231696,Foong,Silva,9999-01-01
231702,Sahrah,Vieri,9999-01-01
231705,Fusako,Feldhoffer,9999-01-01
231706,Achilleas,Pettey,9999-01-01
231717,Bedir,Puoti,2000-01-18
231726,Monique,Haraldson,2001-04-19
231727,Kazuhito,Luca,9999-01-01
231735,Sanjeeva,Randi,9999-01-01
231736,Sverrir,Peternell,9999-01-01
231740,Kyoichi,Gustavson,9999-01-01
231746,Jaber,Gist,9999-01-01
231756,Ronnie,Barreiro,9999-01-01
231760,Karsten,Auyong,9999-01-01
231761,Jolita,Taubenfeld,1998-01-04
231779,Teunis,Stiles,2000-08-27
231794,Eran,Wuwongse,1999-07-20
231811,Turgut,Lorcy,1990-03-23
231815,Marjo,Reinhart,9999-01-01
231818,Gretta,Hartvigsen,9999-01-01
231835,Chaoyi,Peyn,1990-02-22
231838,Kazuhiko,Strandh,9999-01-01
231847,Geraldo,Pauthner,9999-01-01
231858,Geoffry,Baez,9999-01-01
231874,Murthy,Peroz,9999-01-01
231876,Abdelkader,Akazan,9999-01-01
231879,Kyoichi,Acton,9999-01-01
231883,Srinidhi,Heering,9999-01-01
231887,Yongmin,Petereit,9999-01-01
231891,Yagil,Ranka,9999-01-01
231895,Shiv,Hmelo,9999-01-01
231905,Hugo,Comellas,9999-01-01
231917,Yuriy,Farrel,2002-05-07
231917,Yuriy,Farrel,2000-04-07
231918,Ger,Naumovich,9999-01-01
231919,Sanjit,Lamma,9999-01-01
231922,Mohammad,Minakawa,9999-01-01
231929,Adit,Muhlberg,9999-01-01
231935,Duri,Perry,9999-01-01
231950,Stella,Marchegay,9999-01-01
231952,Carrsten,Docker,9999-01-01
231956,Spyrose,Birjandi,2000-11-11
231956,Spyrose,Birjandi,9999-01-01
231959,Adib,Hatcliff,9999-01-01
231968,Elrique,Mapelli,9999-01-01
231978,Somnath,Plesums,9999-01-01
231994,Hideyuki,Hagimont,9999-01-01
232001,Katsuyuki,Krychniak,1990-11-21
232030,Kish,Waleschkowski,9999-01-01
232031,Zvonko,Alpay,9999-01-01
232035,Yakichi,Marwedel,1997-08-20
232035,Yakichi,Marwedel,9999-01-01
232037,Chaoyi,Guenter,1989-02-19
232038,Ennio,Bach,9999-01-01
232040,Vasiliy,Hoogerwoord,9999-01-01
232045,Berhard,Goodrum,9999-01-01
232048,Mabhin,Kandlur,9999-01-01
232050,Tomoyuki,Weedon,9999-01-01
232053,Izaskun,Mundy,9999-01-01
232057,Valter,Candan,9999-01-01
232058,Shigeichiro,Pehl,9999-01-01
232067,Abdelwaheb,Rosay,9999-01-01
232078,Susuma,Beerel,1994-04-23
232089,Yoshimitsu,Czaja,9999-01-01
232090,Szabolcs,Gustavson,1988-07-25
232090,Szabolcs,Gustavson,1994-05-11
232098,Margareta,Bale,9999-01-01
232102,Hidekazu,Ramsay,9999-01-01
232107,Boutros,Baby,9999-01-01
232112,Houman,Baalen,2001-09-23
232121,Ayonca,Panwar,9999-01-01
232126,Mohd,Anandan,1992-09-24
232127,Jamaludin,Hanabata,9999-01-01
232134,Malu,Suwa,9999-01-01
232142,Valter,Merli,9999-01-01
232147,Manu,Kaiser,1989-12-15
232147,Manu,Kaiser,1993-08-16
232154,Kerhong,Steinauer,9999-01-01
232156,Rafail,Cherinka,1987-05-02
232156,Rafail,Cherinka,1986-08-11
232170,Sanjay,Fujisaki,1999-03-13
232184,Persi,Weiland,9999-01-01
232196,Abdelwaheb,Puppe,1993-07-18
232201,Weicheng,Baig,9999-01-01
232203,Shaowei,Pollock,9999-01-01
232204,Mamdouh,Zastre,9999-01-01
232211,Demos,Nishimukai,9999-01-01
232220,Zengping,Hettesheimer,9999-01-01
232229,Fox,Noriega,1997-07-23
232230,Gay,Steinauer,9999-01-01
232238,Piyawadee,Fiutem,1994-08-09
232243,Manton,Encarnacion,9999-01-01
232269,Kamran,Szmurlo,9999-01-01
232276,Berna,Ruemmler,9999-01-01
232289,Fun,Farrag,9999-01-01
232294,Arie,Klerer,9999-01-01
232297,Ghassan,Borstler,9999-01-01
232298,Bader,Tempesti,9999-01-01
232313,Raimond,Schiettecatte,1995-10-08
232313,Raimond,Schiettecatte,9999-01-01
232328,Uinam,Stanger,9999-01-01
232332,Thodoros,Msuda,1996-10-17
232335,Fay,Boguraev,9999-01-01
232338,Genta,Mahnke,9999-01-01
232348,Thanasis,Bernick,9999-01-01
232357,Doowon,Biros,9999-01-01
232381,Siddarth,Tempesti,9999-01-01
232381,Siddarth,Tempesti,1995-06-06
232382,Shir,Landherr,9999-01-01
232384,Selwyn,Niizuma,9999-01-01
232389,Marit,Kumaresan,9999-01-01
232389,Marit,Kumaresan,2000-09-20
232396,Alejandra,Weisert,9999-01-01
232416,Tokuyasu,Binkley,9999-01-01
232423,Szabolcs,Baezner,9999-01-01
232436,Morrie,Stemann,9999-01-01
232437,Kasturi,Douceur,9999-01-01
232438,Demos,Polupanov,9999-01-01
232438,Demos,Polupanov,2002-06-15
232440,Ottavia,Ressouche,9999-01-01
232446,Chirstian,Siepmann,9999-01-01
232446,Chirstian,Siepmann,1995-05-11
232466,Weidon,Perri,9999-01-01
232485,Margo,Denti,9999-01-01
232508,Kankanahalli,Brickell,9999-01-01
232521,Roddy,Argence,1994-01-30
232521,Roddy,Argence,1997-11-10
232524,Tianruo,Famili,2001-08-29
232526,Stepehn,Bernick,9999-01-01
232528,Satyanarayana,Ramsay,9999-01-01
232543,Moni,Masada,9999-01-01
232545,Mani,Vanwelkenhuysen,9999-01-01
232546,Utpal,Ratzlaff,2001-08-09
232559,Ramya,Vernadat,9999-01-01
232561,Elliott,Lamparter,1998-10-12
232564,Vishu,Trachtenberg,9999-01-01
232569,Boalin,Benzaken,1997-04-16
232587,Sreenivas,Weedon,9999-01-01
232592,Chuanti,Lienhardt,1999-12-30
232596,Zvonko,Percebois,9999-01-01
232597,Weiye,Butner,9999-01-01
232599,Haldon,Kropf,9999-01-01
232601,Claude,Honglei,9999-01-01
232613,Uwe,Butner,9999-01-01
232617,Kamran,Guerreiro,9999-01-01
232620,Arne,Rabejac,9999-01-01
232623,Guther,Linares,9999-01-01
232626,Behnaam,Codenie,9999-01-01
232632,Brewster,Radhakrishnan,9999-01-01
232635,Yefim,Pell,1994-09-12
232636,Duro,Peha,9999-01-01
232638,Morrie,Morris,9999-01-01
232677,Arvind,Orlowski,9999-01-01
232679,Lijie,Baca,9999-01-01
232681,Florina,Heering,1999-12-23
232684,Hyuckchul,Hockney,9999-01-01
232686,Kazuhiko,Akiyama,9999-01-01
232690,Mikhail,Ranon,1997-04-20
232691,Rutger,Brookner,1987-05-03
232691,Rutger,Brookner,1987-09-29
232692,Yakichi,Copas,9999-01-01
232694,Diederik,Pintelas,9999-01-01
232711,Palash,Vitiello,9999-01-01
232711,Palash,Vitiello,1995-06-22
232716,Manu,Bruckman,9999-01-01
232722,Mitchel,Srimani,9999-01-01
232727,Sastry,Jonsson,9999-01-01
232748,Zorica,Ernst,9999-01-01
232750,Fumitaka,Majewski,9999-01-01
232753,Tadanori,Sudbeck,9999-01-01
232758,Jeong,Kisuki,1990-09-11
232758,Jeong,Kisuki,9999-01-01
232767,Guenter,Pollacia,2000-05-14
232767,Guenter,Pollacia,2000-12-28
232801,Krassimir,Legleitner,1996-07-15
232802,Branimir,Riesenhuber,2002-07-31
232802,Branimir,Riesenhuber,9999-01-01
232806,Owen,Demizu,2002-02-03
232808,Uriel,Ghalwash,9999-01-01
232811,Jinxi,Shanbhogue,2001-09-28
232813,Chandrasekaran,Breugel,9999-01-01
232817,Gio,Garigliano,9999-01-01
232818,Sreenivas,Peck,9999-01-01
232834,Chinhyun,Poehlman,9999-01-01
232856,Filipp,Gulik,1991-03-25
232857,Ebbe,Swiss,9999-01-01
232860,Mansur,Marrakchi,1991-12-16
232860,Mansur,Marrakchi,1987-06-23
232868,Tua,Suri,9999-01-01
232878,Xinyu,Peroz,9999-01-01
232878,Xinyu,Peroz,2001-01-16
232880,Uli,Reutenauer,9999-01-01
232881,Youjian,Emmerich,1987-01-02
232882,Zhigen,Pepe,9999-01-01
232883,Gita,Lorie,9999-01-01
232888,Ennio,Comellas,9999-01-01
232888,Ennio,Comellas,1998-09-05
232890,Alair,Herath,9999-01-01
232893,Arif,Leonhardt,9999-01-01
232897,Toney,Douceur,9999-01-01
232907,Bernd,Christ,9999-01-01
232911,Marin,Borstler,9999-01-01
232918,Mayuko,Bultermann,9999-01-01
232921,Ugo,Ravishankar,9999-01-01
232933,Keung,Solovay,9999-01-01
232947,Noritoshi,Meriste,9999-01-01
232951,Jianhua,Weedon,1997-11-24
232968,Duri,Genther,1986-04-03
232968,Duri,Genther,1986-01-17
232977,Perla,Chenney,9999-01-01
232982,Supot,Etalle,1994-11-27
232995,Jixiang,Billawala,9999-01-01
233010,Nirmal,Khamsi,1999-11-03
233010,Nirmal,Khamsi,9999-01-01
233012,Yuchang,Reistad,9999-01-01
233022,Adam,Bisiani,9999-01-01
233030,Abdulah,Businaro,9999-01-01
233040,Terresa,Weedon,1990-09-20
233040,Terresa,Weedon,9999-01-01
233048,Sailaja,Waterhouse,9999-01-01
233048,Sailaja,Waterhouse,1997-08-12
233056,Zhenhua,Yoshimura,9999-01-01
233071,LiMin,Crouzet,1999-09-03
233077,JoAnna,Georgatos,9999-01-01
233079,Genta,Stranks,9999-01-01
233080,Marsha,Frezza,2002-06-01
233097,Djenana,Olano,9999-01-01
233099,Geraldo,Garigliano,9999-01-01
233102,Zhilian,Garigliano,9999-01-01
233115,Felicidad,Middleton,9999-01-01
233118,Fusako,Otillio,9999-01-01
233121,Lucian,Norsworthy,9999-01-01
233126,Geoff,Kranzdorf,9999-01-01
233136,Kauko,Ruther,9999-01-01
233147,Yishai,Teitelbaum,1992-04-12
233147,Yishai,Teitelbaum,9999-01-01
233155,Xinan,Brookner,2001-06-19
233163,Jayson,Ginneken,9999-01-01
233165,Mohan,Crooks,1989-11-03
233165,Mohan,Crooks,9999-01-01
233187,Lunjin,Czaja,9999-01-01
233194,Masaki,Taneja,9999-01-01
233196,Masoud,Bottner,1997-02-09
233212,Kazuhiro,Yurov,9999-01-01
233222,Kwangjo,Bugrara,1990-09-29
233244,Sibyl,Baik,2001-09-01
233250,Jayson,Hoogerwoord,9999-01-01
233253,Kyoichi,Merli,9999-01-01
233257,Mikhail,Waeselynck,9999-01-01
233272,Trygve,Teitelbaum,9999-01-01
233278,Berto,Eiron,9999-01-01
233284,Isamu,Cannane,9999-01-01
233314,Karoline,Luby,9999-01-01
233330,Shuji,Spelt,9999-01-01
233335,Vitaly,Madeira,1999-10-25
233335,Vitaly,Madeira,1989-08-27
233341,Serge,Lienhardt,9999-01-01
233346,Serenella,Oehlmann,9999-01-01
233354,Mingzeng,Bernick,9999-01-01
233364,Yefim,Underwood,2000-03-26
233364,Yefim,Underwood,1999-05-31
233366,Sajjad,Kieras,9999-01-01
233375,Chrisa,Comte,9999-01-01
233385,Georgi,Kulisch,9999-01-01
233388,Aluzio,Wendorf,9999-01-01
233391,Eldridge,Preusig,9999-01-01
233400,Vatsa,Rothenberg,9999-01-01
233410,Munehiko,Kalsbeek,9999-01-01
233429,Marjo,Kranzdorf,9999-01-01
233431,Jingling,Flowers,9999-01-01
233434,Vivian,Kinley,9999-01-01
233443,Satosi,Barvinok,9999-01-01
233451,Tommaso,Murrill,9999-01-01
233455,Adin,Rousseau,1989-07-02
233464,Hsiangchu,Bach,9999-01-01
233465,Hongzue,Birke,2001-09-15
233481,Nectarios,Talmon,9999-01-01
233484,Fatemeh,Segond,9999-01-01
233489,Chaosheng,Kopetz,9999-01-01
233494,Basem,Chartres,9999-01-01
233498,Snehasis,Eterovic,9999-01-01
233518,Utpal,Conry,9999-01-01
233520,Magdalena,Ghazalie,9999-01-01
233523,Shaowen,Lorcy,9999-01-01
233526,Yuchang,Comyn,9999-01-01
233527,Chenye,Woycyznski,9999-01-01
233531,Along,Cullers,9999-01-01
233538,Sasan,Delgrossi,9999-01-01
233539,Sumant,Rossi,9999-01-01
233541,Amalendu,Ecklund,1994-03-24
233547,Masali,Dichev,9999-01-01
233557,Boutros,Benveniste,9999-01-01
233570,Jessie,Sridhar,9999-01-01
233588,Gill,Genin,9999-01-01
233591,Fox,Lunn,9999-01-01
233594,Xiahua,Yamaashi,9999-01-01
233602,Ulf,Aloia,9999-01-01
233610,Mabo,Litzler,1993-08-30
233610,Mabo,Litzler,9999-01-01
233612,Shigeo,Birta,2000-05-25
233613,Nigel,Masand,9999-01-01
233647,Salvador,Thummel,9999-01-01
233649,Fumiya,Gustavson,9999-01-01
233649,Fumiya,Gustavson,1993-03-28
233652,Hatim,Auria,9999-01-01
233653,Neelam,Chachaty,9999-01-01
233659,Chenye,Swick,9999-01-01
233681,Adam,Fontet,9999-01-01
233687,Faiza,Veldwijk,1986-12-21
233687,Faiza,Veldwijk,1992-03-07
233701,Shen,Nollmann,9999-01-01
233706,Lansing,Mawatari,9999-01-01
233706,Lansing,Mawatari,2001-08-06
233738,Candida,Mayerwieser,9999-01-01
233745,Brendon,Schapire,9999-01-01
233746,Janche,Yemenis,9999-01-01
233749,Charlene,Beausoleil,9999-01-01
233750,Satosi,Sadowski,1999-05-13
233766,Yuuichi,Piazza,2002-01-21
233770,Moheb,Huxford,9999-01-01
233770,Moheb,Huxford,1993-03-09
233771,Sumant,Rathonyi,2001-01-19
233783,Tse,Orlowska,9999-01-01
233791,Hideyuki,Zhiwei,9999-01-01
233798,Pranas,Feinberg,9999-01-01
233800,Stepehn,Vingron,9999-01-01
233810,Stevo,Peltason,9999-01-01
233820,Charmane,Pettis,1997-07-06
233821,Lubomir,Salvesen,9999-01-01
233822,Nathan,Mitchem,9999-01-01
233822,Nathan,Mitchem,1996-12-19
233828,Sariel,Vecchi,9999-01-01
233834,Guiseppe,Mayerwieser,9999-01-01
233835,Vincent,Onuegbe,9999-01-01
233837,Filipp,Luef,9999-01-01
233858,Irena,Nivat,9999-01-01
233878,Shigenori,Vanwelkenhuysen,9999-01-01
233878,Shigenori,Vanwelkenhuysen,1994-02-24
233882,Chinhyun,Tempesti,1995-05-24
233892,Tiina,Siochi,9999-01-01
233899,Shan,Horswill,9999-01-01
233901,Chenye,Narahari,1996-10-31
233930,Gina,Quadeer,9999-01-01
233934,Nimmagadda,Hanabata,9999-01-01
233940,Visit,Khalil,9999-01-01
233943,Seongbae,Theuretzbacher,9999-01-01
233951,Anestis,Hiraishi,1993-01-10
233953,Mona,Lindqvist,9999-01-01
233958,Toney,Magliocco,9999-01-01
233964,Luise,Merle,9999-01-01
233966,Shimshon,Albarhamtoshy,9999-01-01
233975,Werner,Leuchs,9999-01-01
233981,Angel,Francisci,9999-01-01
234004,Neelam,Marrevee,1999-09-04
234007,Babette,Oskamp,9999-01-01
234014,Yuqun,Schoegge,9999-01-01
234015,Uwe,Hiltgen,1993-12-09
234015,Uwe,Hiltgen,9999-01-01
234016,Katsuo,Sewelson,9999-01-01
234024,Yuqun,Ventosa,2001-04-07
234025,Uta,Boyle,2000-08-17
234025,Uta,Boyle,9999-01-01
234031,Xudong,Hitomi,9999-01-01
234045,Gift,Zschoche,9999-01-01
234046,Guadalupe,Valtorta,9999-01-01
234054,Janche,Cronan,9999-01-01
234056,Udaiprakash,Perng,9999-01-01
234066,Pranay,Haddadi,9999-01-01
234084,Rance,Viele,9999-01-01
234092,Mabry,Rusmann,9999-01-01
234094,Sastry,Steinauer,1998-12-24
234098,Saddek,Ulupinar,2000-07-30
234098,Saddek,Ulupinar,9999-01-01
234100,Bezalel,Melichar,2000-11-26
234105,Bikash,Broder,9999-01-01
234120,Heekeun,Ghazalie,9999-01-01
234131,Arumugam,Ranka,9999-01-01
234136,Leszek,Roison,9999-01-01
234146,Felicidad,Molenaar,9999-01-01
234151,Wayne,Ozeki,9999-01-01
234153,Remzi,Beerel,1989-04-03
234153,Remzi,Beerel,9999-01-01
234156,Mitchel,Montemayor,9999-01-01
234157,Tsutomu,Codenie,9999-01-01
234166,Isamu,Birke,9999-01-01
234172,Make,Dulli,9999-01-01
234179,Bangqing,Underwood,9999-01-01
234179,Bangqing,Underwood,1991-04-11
234181,Masali,Camarinopoulos,9999-01-01
234185,Ramya,Asmuth,9999-01-01
234193,Georgy,Bouloucos,1995-11-27
234207,Mingsen,Riexinger,1995-07-01
234208,Yucai,Horswill,9999-01-01
234208,Yucai,Horswill,2002-06-02
234214,Yunming,Matzen,9999-01-01
234230,Falguni,Waymire,9999-01-01
234234,Edwin,Minakawa,9999-01-01
234237,Falguni,Bugrara,9999-01-01
234237,Falguni,Bugrara,2001-02-08
234242,Lobel,Gien,9999-01-01
234252,Eirik,Kavraki,9999-01-01
234253,Subhash,Staylopatis,9999-01-01
234256,Sadok,Kaminger,1992-06-27
234256,Sadok,Kaminger,9999-01-01
234265,Fei,Gils,1996-05-29
234281,Zito,Karnin,9999-01-01
234282,Sasan,Rosis,9999-01-01
234291,Gen,Schaaf,2001-01-07
234300,Subhrajyoti,Beznosov,9999-01-01
234302,Filipp,Encarnacion,1988-10-31
234307,Shin,Zaumen,9999-01-01
234310,Bojan,Murtagh,9999-01-01
234311,Fusako,Haddadi,9999-01-01
234312,Zissis,Ruther,1997-02-11
234312,Zissis,Ruther,9999-01-01
234314,Boaz,Nittel,1988-07-05
234317,Willard,Calkin,9999-01-01
234326,Munehiko,Sherertz,9999-01-01
234331,Cullen,Cherinka,9999-01-01
234334,Kshitij,Kornatzky,9999-01-01
234337,Masasuke,Thorensen,9999-01-01
234347,Tomoyuki,Muchinsky,1997-12-28
234347,Tomoyuki,Muchinsky,9999-01-01
234357,Heather,Maraist,9999-01-01
234357,Heather,Maraist,2001-12-31
234358,Ioana,Ebeling,9999-01-01
234361,Chiranjit,Kamber,9999-01-01
234366,Goncalo,McFarlan,9999-01-01
234374,Hairong,Shackell,9999-01-01
234390,Mokhtar,Arlazarov,9999-01-01
234394,Kazuhide,Sichman,9999-01-01
234397,Tsz,Oskamp,9999-01-01
234400,Martine,Zirintsis,1986-08-09
234403,Indrajit,Georgatos,9999-01-01
234417,Arunas,Kusakari,9999-01-01
234427,Vasilis,Rosaz,9999-01-01
234428,Bodh,Perin,2001-06-23
234434,Otmar,Strandh,9999-01-01
234438,Sreekrishna,Schnelling,9999-01-01
234438,Sreekrishna,Schnelling,1996-01-23
234442,Marlo,Hutton,9999-01-01
234452,Yifei,Schwabacher,9999-01-01
234457,Arto,Stranks,9999-01-01
234495,Zdislav,Ferriere,9999-01-01
234500,Dmitry,Zockler,9999-01-01
234501,Hisao,Capobianchi,9999-01-01
234511,Mani,Emmart,1996-05-06
234512,Kitty,Lortz,9999-01-01
234515,Chriss,Eastman,9999-01-01
234516,Unal,Peral,9999-01-01
234524,Fai,Yemenis,9999-01-01
234530,Mostafa,Swan,9999-01-01
234552,Saniya,Tokunaga,9999-01-01
234560,Oldrich,Georgatos,9999-01-01
234562,Howell,Berztiss,9999-01-01
234566,Moti,Assaf,9999-01-01
234569,Shigeichiro,Serna,9999-01-01
234591,Kshitij,Hemaspaandra,9999-01-01
234601,Alexius,Lanzelotte,9999-01-01
234603,Deniz,Ambroszkiewicz,9999-01-01
234604,Patricia,Aingworth,9999-01-01
234617,Dekang,Jenevein,9999-01-01
234639,Morrie,Luck,9999-01-01
234643,Arvind,Schaar,9999-01-01
234663,Ravishankar,Kroon,9999-01-01
234668,Basem,Loncour,9999-01-01
234676,Yaghout,Valiente,9999-01-01
234677,TRUE,Juneja,9999-01-01
234690,Dmitri,Bridgland,9999-01-01
234694,Stamatina,Bernatsky,9999-01-01
234699,Sachio,Azumi,9999-01-01
234703,Deborah,Levasseur,9999-01-01
234709,Lena,Chandrasekhar,9999-01-01
234717,Heather,Feldhoffer,2000-11-27
234718,Jasminko,Assaf,9999-01-01
234729,Collette,Kropatsch,9999-01-01
234740,DeForest,Schaar,9999-01-01
234756,Harjit,Hiltgen,9999-01-01
234761,Lijia,Borstler,9999-01-01
234777,Hitofumi,Badache,1992-04-15
234777,Hitofumi,Badache,1994-05-28
234782,Yuriy,Pehl,9999-01-01
234797,Margo,Schoegge,9999-01-01
234798,Susanna,Stanfel,1990-12-13
234801,Jianhao,Perfilyeva,9999-01-01
234802,Yinlin,Debuse,9999-01-01
234804,Uriel,Sidou,9999-01-01
234809,Jacqueline,Baalen,9999-01-01
234813,Dietrich,Tagansky,9999-01-01
234816,Filipe,Langford,9999-01-01
234827,Remzi,Srimani,1998-11-03
234829,Gopalakrishnan,Pintelas,1997-03-26
234847,Alexius,Wallrath,1986-10-31
234848,Xiaobin,Bael,9999-01-01
234853,Insup,Szemeredi,9999-01-01
234854,Marit,Sevcikova,9999-01-01
234874,Conal,Cronin,9999-01-01
234891,Ravishankar,Erez,9999-01-01
234918,Kannan,Khalil,1988-07-13
234929,Tonia,Chepyzhov,9999-01-01
234930,Basant,Erev,9999-01-01
234932,TRUE,Brodie,9999-01-01
234934,Caolyn,Azumi,9999-01-01
234941,Pohua,Ouhyoung,9999-01-01
234960,Aiman,Cappelli,1996-05-17
234962,Greger,Fujisaki,9999-01-01
234971,Sibyl,Munawer,1993-04-09
234979,Zejun,Dredge,9999-01-01
234990,Mohamadou,Markovitch,9999-01-01
234990,Mohamadou,Markovitch,1997-07-25
234993,Wuxu,Schade,9999-01-01
234995,Mori,Talmon,9999-01-01
234996,Mark,Hasham,9999-01-01
234998,Mayuko,Armand,9999-01-01
235001,Anneke,Escriba,9999-01-01
235006,Leon,Matzel,1991-03-07
235018,Guozhong,Basawa,9999-01-01
235019,Tooru,Peir,9999-01-01
235019,Tooru,Peir,1999-03-07
235024,Sariel,VanScheik,9999-01-01
235028,Yucai,Juneja,1995-12-26
235028,Yucai,Juneja,9999-01-01
235029,Satoru,Oaver,9999-01-01
235034,Toong,Rattan,1999-06-17
235057,Yinghua,Portugali,9999-01-01
235062,Takahito,Mapelli,9999-01-01
235063,Noritoshi,Schwartzburd,9999-01-01
235078,Yoshinari,Ullian,9999-01-01
235084,Karsten,DeMori,1996-01-22
235088,Gilbert,Mersereau,9999-01-01
235098,Christ,Murtha,9999-01-01
235107,DAIDA,Comellas,1996-11-10
235110,Boriana,Biran,9999-01-01
235115,Sandeepan,Byoun,9999-01-01
235134,Masami,Bratsberg,1994-12-06
235136,Parto,Azuma,9999-01-01
235146,Bader,Marrevee,1998-09-03
235148,Mountaz,Rouquie,9999-01-01
235177,Deborah,Petereit,9999-01-01
235180,Mototsugu,Bade,9999-01-01
235184,Irene,Marakhovsky,2001-02-24
235190,Matt,Provine,1991-05-28
235197,Abdelwaheb,Baig,9999-01-01
235197,Abdelwaheb,Baig,1996-03-25
235215,Toshimori,Fetvedt,9999-01-01
235225,Aloke,Binding,9999-01-01
235232,Ramzi,Spinelli,9999-01-01
235236,Kotesh,Furudate,9999-01-01
235239,Temple,Lundstrom,2000-07-23
235245,Alassane,Denny,9999-01-01
235263,Fusako,Apsitis,9999-01-01
235267,Troy,Anido,9999-01-01
235270,Nadjib,Matzke,9999-01-01
235271,Gregory,Azuma,9999-01-01
235275,Stafford,Perly,9999-01-01
235280,Yifei,Pelc,2001-02-13
235282,Falguni,Munch,9999-01-01
235282,Falguni,Munch,2000-12-13
235285,Diederik,Morrey,9999-01-01
235286,Gian,Condotta,1994-12-09
235287,Arco,Glowinski,9999-01-01
235291,Arto,Fontet,9999-01-01
235317,Sorina,Gerteisen,9999-01-01
235326,Abdelwaheb,Gustavson,9999-01-01
235330,KayLiang,Nooteboom,1989-09-08
235330,KayLiang,Nooteboom,1988-11-23
235337,Gian,Sidou,9999-01-01
235344,Cristinel,Burnard,1997-01-22
235348,Jinya,Merro,9999-01-01
235356,Uri,Hempstead,9999-01-01
235359,Badri,Snyers,9999-01-01
235360,Lein,Castellani,2001-11-27
235364,Marie,Keohane,9999-01-01
235366,Xinyu,Esteva,9999-01-01
235367,Lucien,Wrigley,9999-01-01
235371,Tzu,Merle,9999-01-01
235377,Guther,Kusalik,9999-01-01
235382,Ghassan,Pillow,9999-01-01
235386,Eirik,Egerstedt,9999-01-01
235393,Mara,Gill,9999-01-01
235393,Mara,Gill,1990-11-12
235394,Visit,Ecklund,9999-01-01
235400,Tristan,England,9999-01-01
235404,Chinho,Stentiford,9999-01-01
235410,Ronnie,Highland,1995-03-21
235411,Mingzeng,Litzler,1991-06-16
235411,Mingzeng,Litzler,1994-04-28
235425,Deborah,Schiper,9999-01-01
235435,Pranay,Coullard,1999-11-16
235450,Hidekazu,Mawatari,1998-11-03
235450,Hidekazu,Mawatari,9999-01-01
235454,Guadalupe,Lally,9999-01-01
235460,Inderjeet,Giarratana,9999-01-01
235475,Kiyotoshi,Eldridge,9999-01-01
235482,Babette,Poulakidas,9999-01-01
235486,Tse,Bahr,9999-01-01
235488,Tommaso,Reinhart,9999-01-01
235506,Jaber,Shokrollahi,9999-01-01
235512,Bodh,Ranka,9999-01-01
235524,Jolita,Itzigehl,9999-01-01
235531,Shuji,Veevers,1995-02-27
235545,Fatemeh,Collette,9999-01-01
